Date,Season,Station,YSI_Temp,YSI_Salinity,YSI_DO,YSI_pH,POC,NOx,NH4,PO4,TotalChla,Distance
2010-05-11,Spring,60.0,21.57,3.88,8.26,7.68,2087.2,251.41448925000003,8.64,8.56,15.857120179885353,26.287529
2010-05-11,Spring,70.0,21.64,4.51,8.0,7.57,2226.35,211.25179799999998,8.88,12.3,14.730310348357985,27.707521
2010-05-11,Spring,100.0,21.79,7.3,8.01,7.63,1484.4499999999998,140.74026666666668,9.97,8.41,7.534734056491612,36.56346
2010-05-11,Spring,120.0,22.08,8.12,7.14,7.47,1084.15,116.34790000000001,13.7,10.7,7.987642712589672,42.875336
2010-05-11,Spring,140.0,22.17,9.3,7.8,7.68,1045.25,47.693749999999994,11.8,9.72,5.202928590674741,50.378166
2010-05-11,Spring,160.0,21.52,10.27,7.99,7.77,956.9999999999999,18.916,13.3,4.84,7.428948691727208,58.992
2010-05-11,Spring,180.0,21.82,11.22,7.93,7.68,926.8499999999999,1.4352500000000001,7.76,3.26,5.814934785584118,72.92814
2010-06-08,Summer,0.0,26.61,0.05,5.36,6.79,684.05,300.0,55.2,33.2,1.0384281741070953,0.0
2010-06-08,Summer,20.0,27.07,0.05,5.25,7.05,1047.4499999999998,310.0,70.3,39.5,1.0484472069437007,8.672616
2010-06-08,Summer,30.0,28.1,0.17,6.25,7.32,478.7,333.0,57.7,52.9,2.1234456064875755,14.701952
2010-06-08,Summer,50.0,27.71,1.05,8.2,7.65,1287.3,170.0,11.1,38.4,9.524973885246514,19.321117
2010-06-08,Summer,60.0,27.56,3.07,8.27,8.47,2676.3999999999996,184.534125,12.2,39.2,15.399585926457178,26.287529
2010-06-08,Summer,70.0,28.33,3.15,9.75,8.45,2480.6499999999996,167.3782266,13.4,38.2,12.772846370311775,27.707521
2010-06-08,Summer,100.0,28.66,6.29,7.95,7.9,1894.4499999999998,75.76333333333334,11.5,35.7,6.166445855357509,36.56346
2010-06-08,Summer,120.0,27.94,8.78,9.13,8.16,2588.05,48.039699999999996,12.3,35.2,15.111978859601406,42.875336
2010-06-08,Summer,140.0,27.35,9.15,8.43,8.06,2562.75,12.81,11.4,25.2,13.876502150542706,50.378166
2010-06-08,Summer,160.0,27.16,9.96,8.92,8.21,3370.0,2.911,13.4,15.7,18.407660580943126,58.992
2010-06-08,Summer,180.0,26.65,11.0,8.06,8.12,2048.55,4.113142857142857,9.37,7.59,6.7583302792698445,72.92814
2010-07-06,Summer,0.0,29.58,0.12,11.2,8.41,2127.35,14.7,8.49,10.1,20.16923175988323,0.0
2010-07-06,Summer,20.0,30.09,0.44,7.13,7.55,969.5,24.5,44.0,41.2,10.465083805290153,8.672616
2010-07-06,Summer,30.0,30.52,1.83,8.32,7.89,1472.25,0.579,13.6,48.7,12.45282667441315,14.701952
2010-07-06,Summer,50.0,29.57,3.4,8.96,8.21,1556.9499999999998,0.561,12.9,83.0,8.42552115339819,19.321117
2010-07-06,Summer,60.0,29.25,5.76,8.69,8.22,1642.9,109.72520049999999,12.1,98.1,6.379104784726129,26.287529
2010-07-06,Summer,70.0,29.46,5.79,8.32,8.22,1552.6999999999998,121.3425,14.8,97.9,4.511122504761747,27.707521
2010-07-06,Summer,100.0,28.9,8.29,8.55,8.22,1397.0499999999997,41.96666666666666,13.1,120.0,4.481509992927004,36.56346
2010-07-06,Summer,120.0,27.91,10.36,7.81,8.07,1590.6,6.812133875000001,21.1,114.0,6.948359833609417,42.875336
2010-07-06,Summer,140.0,27.86,12.03,7.91,8.07,1557.9499999999998,1.5190822,13.5,96.5,7.054604272126549,50.378166
2010-07-06,Summer,160.0,27.74,12.99,7.71,8.04,1681.7999999999997,1.6740272,16.7,84.7,8.20626887902398,58.992
2010-07-06,Summer,180.0,27.45,14.11,8.49,8.15,1825.6499999999999,1.9578813999999998,6.32,53.9,10.72909129014046,72.92814
2010-08-02,Summer,0.0,28.85,0.13,5.3,7.45,407.95000000000005,304.0,70.8,38.4,5.303256931542353,0.0
2010-08-02,Summer,20.0,29.65,1.35,5.1,7.53,513.0999999999999,227.0,105.0,84.7,8.946865984991648,8.672616
2010-08-02,Summer,30.0,28.75,3.61,7.11,7.62,1489.3999999999999,28.4,8.49,118.0,16.138589712926866,14.701952
2010-08-02,Summer,50.0,28.32,4.86,9.0,8.22,1843.5,172.62145424137933,6.74,137.0,16.670671381368603,19.321117
2010-08-02,Summer,60.0,28.12,8.01,9.49,8.5,1407.8,156.7796149375,7.0,144.0,9.602976630818661,26.287529
2010-08-02,Summer,70.0,28.27,8.55,9.43,8.49,1403.9499999999998,141.44597575,6.96,141.0,7.723369047096175,27.707521
2010-08-02,Summer,100.0,27.74,13.24,7.76,8.13,1056.25,81.1002,7.17,142.0,5.991816096612805,36.56346
2010-08-02,Summer,120.0,28.6,13.58,9.34,8.43,1274.6,13.70311111111111,8.33,114.0,7.1606900381779415,42.875336
2010-08-02,Summer,140.0,27.99,16.21,8.01,8.14,1427.7999999999997,0.892,8.35,75.4,11.259913854288692,50.378166
2010-08-02,Summer,160.0,28.11,17.2,7.99,8.07,1917.05,0.8885000000000001,12.7,74.3,18.158040629786527,58.992
2010-08-02,Summer,180.0,27.76,17.24,7.67,7.99,1385.55,0.8995,14.5,62.4,17.771197158317058,72.92814
2010-09-14,Fall,0.0,27.24,0.09,5.96,7.44,354.09999999999997,350.0,40.3,41.9,2.9517706574202567,0.0
2010-09-14,Fall,20.0,27.56,1.07,4.31,7.4,717.9499999999998,229.0,154.0,102.0,3.344881691286381,8.672616
2010-09-14,Fall,30.0,26.95,5.41,9.44,8.06,2926.2,209.5002890526316,15.1,159.0,27.75621447613226,14.701952
2010-09-14,Fall,50.0,26.58,6.33,8.41,8.05,1427.15,160.6318111527778,15.0,160.0,8.216972642596424,19.321117
2010-09-14,Fall,60.0,25.77,9.93,8.33,8.21,2300.6499999999996,124.91648394444441,13.0,124.0,17.05074482763325,26.287529
2010-09-14,Fall,70.0,26.54,10.25,8.26,8.21,1829.6999999999998,106.00636415384618,14.9,123.0,12.516203101770039,27.707521
2010-09-14,Fall,100.0,25.74,12.28,7.65,8.07,1840.15,90.79258623529412,12.8,119.0,13.115328538438627,36.56346
2010-09-14,Fall,120.0,25.42,13.51,7.74,8.07,1668.0,51.74364883333333,14.0,107.0,8.841392258721763,42.875336
2010-09-14,Fall,140.0,25.53,15.81,7.86,8.11,1837.1999999999998,34.15187468181818,16.9,70.2,10.04066841649304,50.378166
2010-09-14,Fall,160.0,25.63,17.68,7.38,8.02,1742.5,34.019985437500004,16.1,64.1,11.213929820500681,58.992
2010-09-14,Fall,180.0,25.49,19.51,7.11,8.01,1504.5499999999997,10.684222222222221,16.9,45.0,9.881791749425297,72.92814
2010-10-07,Fall,0.0,18.44,0.05,5.16,6.42,1082.1499999999999,231.0,28.7,45.1,0.42278278495914745,0.0
2010-10-07,Fall,20.0,18.54,0.05,4.81,6.35,1042.9499999999998,215.0,35.3,57.3,0.3570130479107081,8.672616
2010-10-01,Fall,30.0,21.97,0.05,5.17,7.18,2485.866666666667,97.8,37.7,30.8,0.9070423352548203,14.701952
2010-10-01,Fall,50.0,21.94,0.05,6.03,7.93,2578.8999999999996,226.0,28.9,44.9,0.9027758089538628,19.321117
2010-10-01,Fall,60.0,22.98,1.92,6.56,7.53,1063.75,113.0,113.0,71.2,2.4319332142513095,26.287529
2010-10-01,Fall,70.0,22.84,2.22,6.07,7.52,1291.6499999999999,102.0,98.0,76.0,4.385429276185835,27.707521
2010-10-01,Fall,100.0,23.73,6.03,6.89,7.64,1305.7,53.4,126.0,56.7,7.548816112078795,36.56346
2010-10-01,Fall,120.0,24.02,9.65,6.9,7.67,1412.3,9.18,111.0,59.9,10.141153966485836,42.875336
2010-10-07,Fall,140.0,19.93,6.57,6.39,7.54,752.4,149.0,136.0,75.9,5.735216274103354,50.378166
2010-10-07,Fall,160.0,19.82,7.76,7.26,7.61,719.2,106.0,131.0,67.7,0.2370302184017538,58.992
2010-10-07,Fall,180.0,19.43,9.25,8.22,7.8,1038.3,73.3,84.3,55.2,0.2158474442257185,72.92814
2010-11-09,Fall,0.0,13.05,0.08,8.56,8.04,291.45,679.0,61.7,29.8,0.34517872650774206,0.0
2010-11-09,Fall,20.0,14.15,0.69,7.55,8.03,323.3,559.0,112.0,36.1,0.6006149509351146,8.672616
2010-11-09,Fall,30.0,14.26,3.75,8.57,7.84,646.6,405.0,104.0,33.4,3.455172277679833,14.701952
2010-11-09,Fall,50.0,14.42,6.59,9.47,7.95,1177.1,251.0,61.5,25.7,7.541265947250757,19.321117
2010-11-09,Fall,60.0,13.72,9.68,10.44,8.02,1566.1,38.6,21.1,7.42,13.019313822509096,26.287529
2010-11-09,Fall,70.0,13.65,9.72,10.45,8.04,1498.05,50.4,33.1,6.56,9.989587709046074,27.707521
2010-11-09,Fall,100.0,13.98,11.68,10.13,7.99,1629.45,163.46587472222222,18.4,5.51,8.111574457229896,36.56346
2010-11-09,Fall,120.0,14.42,12.82,9.72,7.93,1489.1,147.79957352941176,20.3,5.8,8.182732917577257,42.875336
2010-11-09,Fall,140.0,13.8,12.41,9.8,7.97,1241.75,128.10449143333332,24.9,5.52,5.80426524211038,50.378166
2010-11-09,Fall,160.0,14.76,14.61,9.53,7.88,1080.5,95.45423279166666,17.9,10.7,6.686933723600432,58.992
2010-11-09,Fall,180.0,14.52,12.34,9.45,8.18,914.5,27.577999999999996,15.5,11.4,2.788582454875373,72.92814
2010-12-16,Winter,0.0,2.93,0.08,12.47,8.64,507.1,717.0,37.3,15.7,1.3801918745698314,0.0
2010-12-16,Winter,20.0,3.55,0.35,11.71,8.52,633.8,642.0,70.2,22.2,1.9090883401808258,8.672616
2010-12-16,Winter,30.0,3.32,4.03,13.02,8.01,1478.35,368.0,38.4,25.3,11.626632302196123,14.701952
2010-12-16,Winter,50.0,2.04,5.32,13.26,8.0,1500.1,287.0,30.3,25.2,10.707088699330694,19.321117
2010-12-16,Winter,60.0,2.54,9.68,12.53,7.8,2114.75,29.1,13.0,10.6,12.902682563983756,26.287529
2010-12-16,Winter,70.0,3.1,10.16,12.22,7.65,2419.75,1.27,19.0,9.61,12.25277784813459,27.707521
2010-12-16,Winter,100.0,2.79,10.06,12.72,7.9,1896.75,16.4,19.0,8.81,13.284778338949092,36.56346
2010-12-16,Winter,120.0,2.63,9.83,12.88,8.02,1503.0500000000002,40.7,21.2,8.87,9.053349142202697,42.875336
2010-12-16,Winter,140.0,3.31,12.79,12.34,7.98,1327.3,137.32046568181818,12.5,7.34,7.178801011996509,50.378166
2010-12-16,Winter,160.0,3.1,12.26,12.53,8.09,1299.0499999999997,82.48569586363637,20.3,8.66,7.262112771269029,58.992
2010-12-16,Winter,180.0,4.04,16.34,11.95,8.05,831.9000000000001,44.370000000000005,15.9,4.47,4.758602382251937,72.92814
2011-01-19,Winter,0.0,5.39,0.08,12.32,9.23,633.05,695.0,8.86,11.0,4.242531015390672,0.0
2011-01-19,Winter,20.0,5.26,0.73,11.91,8.6,1353.2999999999997,582.0,34.8,14.6,8.430809407358504,8.672616
2011-01-19,Winter,30.0,5.99,4.25,13.06,8.05,1639.1,443.0,18.9,8.39,9.624349474636539,14.701952
2011-01-19,Winter,50.0,6.38,6.38,13.88,8.16,2190.0,283.0,7.51,4.82,10.76698919189022,19.321117
2011-01-19,Winter,60.0,5.77,9.27,14.34,8.19,2523.6,100.0,8.58,4.85,11.953513238141827,26.287529
2011-01-19,Winter,70.0,5.83,8.94,14.22,8.2,2568.95,109.0,7.51,4.95,11.024320855166382,27.707521
2011-01-19,Winter,100.0,5.6,11.02,14.15,8.14,2716.0999999999995,16.8,6.77,4.78,10.773203672844119,36.56346
2011-01-19,Winter,120.0,5.14,11.82,14.14,7.95,2425.3,222.16328385000003,8.07,4.83,8.321937576847407,42.875336
2011-01-19,Winter,140.0,4.7,13.45,13.58,8.02,2160.75,109.6176118125,6.95,5.14,8.646139570587655,50.378166
2011-01-19,Winter,160.0,4.72,14.29,12.99,7.86,1768.6,106.47777777777777,7.87,7.35,6.730470275252628,58.992
2011-01-19,Winter,180.0,4.4,16.07,12.13,7.87,1130.1999999999998,12.23,10.4,4.96,4.076344232056105,72.92814
2011-02-07,Winter,0.0,8.53,0.07,10.6,8.11,929.3999999999999,689.0,37.8,20.4,4.421323820987232,0.0
2011-02-07,Winter,20.0,8.72,0.08,10.0,8.62,857.55,585.0,122.0,17.0,3.6241253558298823,8.672616
2011-02-07,Winter,30.0,9.09,0.39,10.95,8.72,777.8499999999999,530.0,33.0,15.0,5.786082171711086,14.701952
2011-02-07,Winter,50.0,9.36,1.51,11.17,8.46,3857.7,3.18,13.1,4.91,8.193715306711573,19.321117
2011-02-07,Winter,60.0,9.41,3.23,12.15,8.35,1655.75,394.0,9.63,5.55,11.569157006121554,26.287529
2011-02-07,Winter,70.0,9.14,3.88,12.71,8.47,1903.1,319.0,9.32,5.83,15.77294251984392,27.707521
2011-02-07,Winter,100.0,8.6,6.96,13.45,8.44,2323.35,6.06,9.64,3.18,13.719526954856649,36.56346
2011-02-07,Winter,120.0,8.61,7.99,13.23,8.36,2313.5,314.1179084333333,11.8,2.87,13.566121500799323,42.875336
2011-02-07,Winter,140.0,8.53,9.47,11.91,8.1,2153.7,204.97242885714286,10.3,2.5,8.204032489611574,50.378166
2011-02-07,Winter,160.0,8.34,12.46,11.81,8.1,1850.6,131.2604590625,13.6,2.57,6.949254612810243,58.992
2011-02-07,Winter,180.0,7.6,15.78,11.34,8.22,1040.2999999999997,99.295,12.6,2.31,3.84917529455844,72.92814
2011-03-08,Spring,0.0,13.89,0.07,9.05,7.7,521.55,515.0,52.2,28.5,3.206761201414376,0.0
2011-03-08,Spring,20.0,14.03,0.1,9.88,8.63,385.69999999999993,521.0,111.0,38.9,1.2639944319313212,8.672616
2011-03-08,Spring,30.0,13.76,0.42,9.8,8.38,902.3999999999999,470.0,109.0,36.5,3.3618563777477353,14.701952
2011-03-08,Spring,50.0,14.01,1.69,10.62,8.12,1506.55,370.0,66.3,21.7,15.223582023167934,19.321117
2011-03-08,Spring,60.0,13.53,5.41,11.82,7.78,2956.25,10.4,9.13,3.89,27.41577486614848,26.287529
2011-03-08,Spring,70.0,13.41,5.48,11.5,7.71,3051.5999999999995,7.87,9.24,3.48,27.616333523287945,27.707521
2011-03-08,Spring,100.0,13.2,9.21,10.06,7.41,1944.8,263.453212,9.7,2.36,10.115648718448242,36.56346
2011-03-08,Spring,120.0,12.76,11.13,9.78,7.54,1279.8999999999999,237.18261111111113,9.23,1.97,4.045127517766779,42.875336
2011-03-08,Spring,140.0,12.56,12.56,9.58,7.64,838.7,263.5983333333333,8.66,2.64,2.949386816840205,50.378166
2011-03-08,Spring,160.0,12.18,13.63,9.54,7.58,992.1499999999999,162.318,8.55,3.77,2.729311854008321,58.992
2011-03-08,Spring,180.0,11.54,15.26,9.75,7.79,702.4499999999999,21.816000000000003,10.6,3.6,2.6094467032409856,72.92814
2011-04-13,Spring,0.0,19.51,0.06,7.13,6.96,539.05,444.0,64.5,31.8,1.121678161464492,0.0
2011-04-13,Spring,20.0,19.45,0.07,7.78,7.39,477.79999999999995,442.0,70.0,34.0,0.45029693112603464,8.672616
2011-04-13,Spring,30.0,20.47,0.08,7.98,7.55,642.8499999999999,376.0,60.1,39.2,4.22963690199687,14.701952
2011-04-13,Spring,50.0,20.37,0.14,8.33,7.75,933.8,355.0,75.8,57.5,5.782148684566882,19.321117
2011-04-13,Spring,60.0,21.07,1.06,9.42,7.76,1715.3,275.0,15.7,34.7,12.456702998460925,26.287529
2011-04-13,Spring,70.0,21.08,1.4,9.63,7.82,1828.15,222.0,8.14,27.3,18.447691935777254,27.707521
2011-04-13,Spring,100.0,20.51,4.57,9.26,7.87,1854.25,0.544,7.62,4.97,9.497179545130503,36.56346
2011-04-13,Spring,120.0,19.56,7.15,8.95,7.77,1211.75,0.365,9.1,3.64,5.668149331819661,42.875336
2011-04-13,Spring,140.0,18.85,9.41,8.8,7.7,986.7499999999999,96.82749999999999,12.9,4.13,4.370393325327604,50.378166
2011-04-13,Spring,160.0,18.38,11.6,8.57,7.65,983.3999999999999,51.296167454545454,11.8,5.19,3.70591297431505,58.992
2011-04-13,Spring,180.0,17.85,14.51,8.69,7.72,1087.55,6.416666666666667,16.4,6.66,5.0837129841240705,72.92814
2011-05-09,Spring,0.0,22.69,0.06,6.95,7.5,387.95,579.0,71.3,38.7,2.724459952505522,0.0
2011-05-09,Spring,20.0,22.28,0.08,6.64,7.54,343.04999999999995,565.0,83.3,42.1,2.161537309591601,8.672616
2011-05-09,Spring,30.0,23.58,0.41,6.98,7.61,621.55,473.0,90.3,41.2,5.254286020870864,14.701952
2011-05-09,Spring,50.0,23.3,1.34,8.0,7.77,1067.1499999999999,387.0,54.5,30.9,12.466809150362971,19.321117
2011-05-09,Spring,60.0,23.12,3.09,11.69,8.42,2986.8999999999996,3.58,19.1,6.21,23.567522040663572,26.287529
2011-05-09,Spring,70.0,23.35,4.1,10.95,8.38,2412.1499999999996,0.684,17.2,3.78,14.508897259239125,27.707521
2011-05-09,Spring,100.0,22.11,5.5,10.01,8.23,2222.15,1.37,17.6,4.69,12.017318416927129,36.56346
2011-05-09,Spring,120.0,21.74,7.69,9.17,7.92,1812.6,116.34790000000001,19.5,4.28,10.473248237546569,42.875336
2011-05-09,Spring,140.0,22.05,9.99,8.87,7.84,1430.9,47.693749999999994,19.1,4.47,5.825432302089924,50.378166
2011-05-09,Spring,160.0,21.48,13.0,8.84,7.88,1435.75,18.916,20.1,8.02,6.410987028269126,58.992
2011-05-09,Spring,180.0,21.0,15.85,8.48,7.88,1067.1499999999999,1.4352500000000001,12.9,8.99,3.9159732823858695,72.92814
2011-06-06,Summer,0.0,28.94,0.07,6.36,7.79,831.25,482.0,31.5,46.9,9.670137656394747,0.0
2011-06-06,Summer,20.0,28.93,1.03,6.3,7.59,1100.1999999999998,444.0,30.2,41.8,13.32207525386967,8.672616
2011-06-06,Summer,30.0,28.5,3.73,8.4,7.71,1424.6,64.5,22.7,17.3,10.870332866632408,14.701952
2011-06-06,Summer,50.0,27.25,5.75,7.85,7.84,1468.65,0.361,13.9,15.1,8.971155212313434,19.321117
2011-06-06,Summer,60.0,28.5,7.72,9.03,8.1,2142.0,0.393,15.6,19.3,16.46958142985717,26.287529
2011-06-06,Summer,70.0,27.78,9.78,8.01,7.94,1740.1999999999998,0.285,16.4,23.0,11.267289948007603,27.707521
2011-06-06,Summer,100.0,26.79,11.77,8.06,8.06,1560.05,75.76333333333334,14.5,23.8,8.420978639856777,36.56346
2011-06-06,Summer,120.0,26.97,14.51,7.85,8.03,1811.0499999999997,48.039699999999996,18.7,28.8,11.719672406752986,42.875336
2011-06-06,Summer,140.0,26.66,17.03,7.62,7.98,1884.4499999999998,0.289,19.4,36.0,15.654399226121885,50.378166
2011-06-06,Summer,160.0,26.14,19.09,6.59,7.85,1486.3,2.911,17.1,32.4,11.858577732962463,58.992
2011-06-06,Summer,180.0,26.22,19.39,6.78,7.9,1491.85,4.113142857142857,24.4,26.3,10.528218962302827,72.92814
2011-07-05,Summer,0.0,31.26,0.1,6.97,8.49,781.8499999999999,143.0,29.5,29.1,7.586512906963355,0.0
2011-07-05,Summer,20.0,30.23,0.83,5.74,8.09,594.5,41.2,88.6,44.4,4.832958628990473,8.672616
2011-07-05,Summer,30.0,31.18,4.12,7.82,7.99,1658.55,0.776,5.74,43.3,7.3541375643524765,14.701952
2011-07-05,Summer,50.0,29.81,7.59,8.05,8.2,1586.1,0.446,5.92,59.4,8.444336264606756,19.321117
2011-07-05,Summer,60.0,29.2,12.51,7.4,8.13,2047.85,109.72520049999999,5.71,68.8,10.661828652878341,26.287529
2011-07-05,Summer,70.0,29.33,13.45,7.47,8.21,1744.8999999999999,121.3425,5.55,81.3,9.537036171475114,27.707521
2011-07-05,Summer,100.0,28.76,16.66,7.73,8.43,2068.95,41.96666666666666,6.0,63.7,12.976084728268859,36.56346
2011-07-05,Summer,120.0,28.64,18.42,7.17,8.33,1552.35,6.812133875000001,7.56,65.1,12.047925553800756,42.875336
2011-07-05,Summer,140.0,28.33,20.25,6.86,8.23,1228.3,1.5190822,8.86,60.9,7.150825821710229,50.378166
2011-07-05,Summer,160.0,28.06,21.43,6.32,8.11,1262.75,1.6740272,8.19,51.2,8.047256421675012,58.992
2011-07-05,Summer,180.0,27.92,22.14,6.62,8.15,1116.6,1.9578813999999998,17.0,54.1,7.024962696418662,72.92814
2011-08-02,Summer,0.0,32.28,0.11,6.6,8.27,1363.2999999999997,104.0,19.2,43.0,9.191093105685232,0.0
2011-08-02,Summer,20.0,31.68,1.59,5.65,7.91,984.9499999999999,44.4,72.5,74.2,7.1697206614399125,8.672616
2011-08-02,Summer,30.0,32.42,7.35,7.61,7.9,1583.55,5.32,23.8,134.0,11.565201779976201,14.701952
2011-08-02,Summer,50.0,31.04,10.06,8.14,8.04,1133.6,5.15,21.1,147.0,8.442600827340513,19.321117
2011-08-02,Summer,60.0,31.48,11.89,8.33,8.26,1126.1499999999999,1.44,18.2,157.0,5.713326587936985,26.287529
2011-08-02,Summer,70.0,31.66,12.66,8.3,8.28,1163.75,1.48,17.3,150.0,4.677481358313128,27.707521
2011-08-02,Summer,100.0,30.44,19.43,7.26,8.18,1080.1999999999998,1.1,21.1,106.0,8.61108953707012,36.56346
2011-08-02,Summer,120.0,30.74,19.73,8.86,8.31,1233.0500000000002,1.04,23.4,99.4,8.08514788247969,42.875336
2011-08-02,Summer,140.0,30.2,21.38,7.87,8.21,1048.75,1.08,29.7,84.8,8.088620589402295,50.378166
2011-08-02,Summer,160.0,30.3,22.57,7.91,8.14,808.1499999999999,1.1,27.9,64.3,5.231723059609473,58.992
2011-08-02,Summer,180.0,29.61,24.28,6.66,8.05,918.5999999999999,0.789,27.6,49.1,6.67162375528143,72.92814
2011-09-06,Fall,0.0,26.24,0.06,0.49,6.59,4995.4,3.27,8.96,49.6,0.8852422982522563,0.0
2011-09-06,Fall,20.0,26.04,0.07,0.98,6.96,5783.0,9.4,15.0,52.9,1.084846933561703,8.672616
2011-09-06,Fall,30.0,26.16,0.09,0.42,6.59,5432.199999999999,8.31,17.2,55.8,2.527351679668384,14.701952
2011-09-06,Fall,50.0,26.33,0.18,0.53,7.18,5061.099999999999,5.93,13.7,52.5,1.8350754483433607,19.321117
2011-09-06,Fall,60.0,26.8,1.01,2.69,6.68,2120.35,3.12,83.1,64.7,3.034274950343994,26.287529
2011-09-06,Fall,70.0,26.69,0.94,2.8,7.27,2383.05,3.39,52.0,62.3,2.6586158424249406,27.707521
2011-09-06,Fall,100.0,26.77,4.08,4.68,7.29,1524.55,5.64,73.7,51.6,19.415482044676015,36.56346
2011-09-06,Fall,120.0,26.59,11.38,5.02,7.16,2939.1,51.74364883333333,11.2,22.9,29.326372572936805,42.875336
2011-09-06,Fall,140.0,26.44,12.02,6.09,7.36,1262.15,34.15187468181818,12.0,16.6,14.120911932127324,50.378166
2011-09-06,Fall,160.0,26.63,12.9,6.58,7.53,1377.75,34.019985437500004,11.4,20.1,16.558885047201873,58.992
2011-09-06,Fall,180.0,26.61,15.27,7.41,7.74,1633.9499999999998,2.32,21.3,6.39,12.428747603536694,72.92814
2011-10-12,Fall,0.0,20.81,0.08,6.09,8.15,216.6,537.0,48.2,23.6,2.0082058313422957,0.0
2011-10-12,Fall,20.0,20.59,3.46,4.79,7.53,673.4,293.0,109.0,25.7,8.698199036025793,8.672616
2011-10-12,Fall,30.0,21.32,6.67,7.9,7.46,1468.9499999999998,163.0,54.4,20.9,25.401351338941442,14.701952
2011-10-12,Fall,50.0,21.49,7.61,9.59,7.74,1943.1,101.0,23.6,10.3,39.573963336763846,19.321117
2011-10-12,Fall,60.0,22.04,11.39,9.48,7.8,2314.8999999999996,0.303,11.3,8.17,30.25766925890332,26.287529
2011-10-12,Fall,70.0,21.23,11.18,8.59,7.77,2139.45,0.313,18.8,13.9,23.399226640962038,27.707521
2011-10-12,Fall,100.0,21.4,14.6,8.15,7.63,1901.25,0.391,28.9,15.9,15.459377158372458,36.56346
2011-10-12,Fall,120.0,20.82,15.22,7.68,7.53,1409.1999999999998,0.355,50.4,15.3,13.078528395679209,42.875336
2011-10-12,Fall,140.0,20.61,16.78,7.17,7.47,1248.4499999999998,71.6471126,96.6,19.4,12.951051832637953,50.378166
2011-10-12,Fall,160.0,20.68,17.5,7.61,7.6,1020.05,61.31777777777779,59.6,14.6,9.622511022229263,58.992
2011-10-12,Fall,180.0,20.65,19.65,7.75,7.89,917.0999999999999,0.473,70.6,16.7,9.873519601976254,72.92814
2011-11-01,Fall,0.0,14.219999901620964,0.08631578407789534,8.348947334289551,7.56684206109298,384.478947368421,551.017305868421,37.13241373684211,33.08731073684211,0.7302078961669283,0.0
2011-11-01,Fall,20.0,14.572631480568335,0.8021052565072712,7.817368359816702,7.529999970887837,460.07894736842115,488.457082631579,67.25141518421053,36.52890763157895,1.9520385954987987,8.672616
2011-11-07,Fall,30.0,14.76,1.5,7.85,7.66,1458.6,355.0,19.9,32.6,12.221563673059048,14.701952
2011-11-07,Fall,50.0,14.2,3.29,8.23,7.89,699.2,295.0,31.7,30.5,6.232221212809633,19.321117
2011-11-07,Fall,60.0,14.44,6.87,10.46,7.87,785.15,182.0,15.8,24.3,8.589125253870513,26.287529
2011-11-07,Fall,70.0,15.44,8.62,11.38,7.99,1766.8999999999996,44.5,9.8,10.2,20.407020821272113,27.707521
2011-11-07,Fall,100.0,14.45,13.79,10.42,7.96,1596.6,163.46587472222222,12.0,4.2,9.658149268362127,36.56346
2011-11-07,Fall,120.0,14.14,14.13,10.08,7.87,1701.35,147.79957352941176,13.1,5.47,14.309220457077604,42.875336
2011-11-07,Fall,140.0,13.95,15.72,9.85,7.84,1305.5,128.10449143333332,11.4,4.24,11.122613317979765,50.378166
2011-11-07,Fall,160.0,14.14,17.47,9.33,7.8,1099.35,95.45423279166666,12.8,4.86,9.450617221493182,58.992
2011-11-07,Fall,180.0,13.94,19.6,9.09,7.87,1185.9499999999998,1.23,38.1,9.9,9.682117269377352,72.92814
2011-12-12,Winter,0.0,10.98,0.08,9.35,8.28,693.0999999999999,498.0,35.4,38.2,1.8048279887158527,0.0
2011-12-12,Winter,20.0,11.68,1.15,8.75,8.23,561.5999999999999,422.0,52.5,38.0,0.8720651123377184,8.672616
2011-12-12,Winter,30.0,11.95,6.07,8.53,6.75,651.0,261.0,80.2,37.1,2.497134882624716,14.701952
2011-12-12,Winter,50.0,11.86,8.46,10.24,7.83,2904.2,144.0,14.4,19.0,37.44117770270505,19.321117
2011-12-12,Winter,60.0,11.17,8.28,10.94,7.95,1436.2,83.7,12.7,11.4,11.156964048531819,26.287529
2011-12-12,Winter,70.0,11.04,8.94,11.05,7.99,1333.4499999999998,33.7,17.3,8.46,11.138678607492409,27.707521
2011-12-12,Winter,100.0,11.64,13.79,10.04,7.83,1298.6999999999998,181.01431290625,14.5,5.08,9.06933025653918,36.56346
2011-12-12,Winter,120.0,10.93,12.48,10.25,7.9,1309.3000000000002,161.33972296874998,15.3,4.88,7.609584566706417,42.875336
2011-12-12,Winter,140.0,11.58,16.49,9.75,7.81,1269.85,137.32046568181818,16.8,4.01,6.741680885667609,50.378166
2011-12-12,Winter,160.0,11.78,17.69,9.62,7.72,1185.05,82.48569586363637,17.5,3.38,7.305819234084582,58.992
2011-12-12,Winter,180.0,11.85,19.2,9.29,8.01,1287.4499999999998,44.370000000000005,23.3,4.15,7.5517697738233895,72.92814
2012-01-01,Winter,0.0,7.722583110448346,0.0621483351568432,10.80079282180123,7.817979538422412,727.5479539641943,694.0501582800512,40.138054309462916,18.154537700534757,1.8282026079916922,0.0
